Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3,Demand_NG_z1,Demand_NG_z2,Demand_NG_z3,Demand_Gasoline_z1,Demand_Gasoline_z2,Demand_Gasoline_z3,Demand_JetFuel_z1,Demand_JetFuel_z2,Demand_JetFuel_z3,Demand_Diesel_z1,Demand_Diesel_z2,Demand_Diesel_z3,Demand_Zero
96,101355.1786,86484.72114,50604.91665,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
97,99220.72703,85909.51615,49871.75616,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
98,100488.6881,86502.05888,49683.51225,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
99,103357.4878,87941.0912,50236.35489,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
100,107805.9431,90343.89784,51367.79986,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
101,117310.1031,98777.17802,56477.13587,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
102,146704.2044,128150.3673,76203.11607,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
103,164763.3188,138638.6795,84556.19186,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
104,164051.1625,132445.0272,79810.46383,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
105,152814.0215,121171.4175,72343.12516,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
106,149770.7132,121072.4904,72302.50411,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
107,149424.7223,118386.1607,70026.73432,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
108,149031.3215,115831.3939,68466.29139,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
109,147802.7005,113490.7992,66978.17375,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
110,146945.2885,111052.2972,65287.94159,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
111,150883.3314,114162.8915,66679.95576,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
112,160331.0031,121314.1989,71322.64502,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
113,173130.6514,131574.0608,79185.2959,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
114,170052.0379,123448.7805,74028.40353,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
115,150519.1835,108940.1526,66491.71185,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
116,137223.2449,104415.0028,64108.94026,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
117,126349.2432,94089.86932,55404.14559,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
118,114687.431,86522.45622,50714.89072,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
119,103975.8332,80165.62524,47155.09932,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
120,95132.3848,74222.86026,43095.96618,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
121,91855.05346,73323.33757,42342.99054,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
122,91979.12603,73649.69501,42101.24573,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
123,93937.05158,74944.92609,42647.15307,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
124,97472.61524,77114.18319,43813.27455,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
125,106408.8659,84976.33785,48512.43698,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
126,132976.5337,109719.331,64158.47813,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
127,152841.257,121925.0992,71244.37519,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
128,154492.5316,117817.0749,67729.16787,14771.25,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
