elec_demand_MA,elec_demand_CT,elec_demand_ME
16411.93492,4688.360126,2237.200939
16615.19526,4745.861406,2265.282959
16908.05061,4828.770227,2305.400131
17012.35526,4858.189486,2320.10976
17143.40468,4895.63218,2337.493868
17278.46583,4934.412112,2356.215215
17230.32522,4921.039722,2349.529019
16734.20953,4779.292382,2282.667067
16137.80091,4608.125783,2199.758245
16038.84522,4581.381002,2186.385855
15482.55378,4420.912315,2111.500468
14133.27957,4035.787468,1926.961478
12711.79446,3630.604034,1733.061815
11646.01493,3327.050768,1587.302758
11026.87325,3149.197974,1503.056698
10633.72496,3036.869894,1449.567135
10455.87217,2986.05481,1425.496832
10561.51406,3016.811308,1440.206462
11096.40968,3167.919321,1512.417371
12162.1892,3474.147065,1658.176428
13423.20563,3833.86437,1829.343027
14252.29385,4070.555683,1943.008347
14684.22206,4193.581676,2001.846865
14969.05398,4275.153258,2040.626798
15018.53183,4288.525649,2047.312993
14944.98368,4268.467063,2037.95232
14928.93681,4264.455346,2035.277841
14783.17775,4221.663696,2015.219256
14569.2195,4160.1507,1985.799996
14452.8797,4126.719723,1971.090367
14300.43445,4083.928074,1949.694542
13952.7523,3984.972383,1902.891175
13665.2459,3903.400801,1862.774003
13781.5857,3936.831778,1878.820872
13439.2525,3837.876087,1832.017505
12396.20604,3541.009017,1690.270165
11226.12187,3206.699254,1531.138718
10308.77587,2944.600399,1405.438247
9712.367255,2773.4338,1323.866664
9347.300993,2669.129154,1274.388819
9145.377896,2611.627874,1247.644038
9115.958637,2603.60444,1242.295082
9184.157829,2623.663026,1251.655755
9649.51702,2756.049692,1315.84323
10616.34086,3032.858176,1446.892657
11773.05264,3361.818984,1604.686866
12651.6187,3613.219926,1725.038381
13209.24738,3772.351374,1801.261007
13534.19647,3864.620869,1845.389896
13698.67688,3911.424235,1868.12296
13780.24846,3935.494538,1878.820872
13855.13385,3958.227602,1889.518785
13971.47365,3990.32134,1904.228414
14150.66368,4041.136424,1929.635956
14237.58422,4065.206727,1941.671108
14058.39418,4014.391643,1917.600805
13622.45425,3891.36565,1857.425047
13575.65088,3877.993259,1850.738852
13280.12105,3792.40996,1810.62168
12319.98341,3518.275953,1679.572253
11258.2156,3214.722688,1533.813196
10352.90476,2956.63555,1410.787203
9771.205774,2790.817907,1331.890099
9404.802273,2685.176022,1282.412254
9177.471634,2620.988548,1250.318516
9086.539378,2595.581005,1238.283365
8996.944361,2570.173463,1226.248213
9272.415606,2647.733329,1263.690907
10101.50382,2885.76188,1377.356227
11236.81978,3209.373732,1532.475957
12266.49385,3503.566324,1672.886058
13114.30341,3744.269354,1787.888616
13798.96981,3940.843495,1881.49535
14285.72482,4079.916356,1947.020064
14565.20779,4160.1507,1985.799996
14824.63216,4233.698848,2020.568212
15086.73102,4308.584235,2056.673666
15434.41317,4407.539925,2104.814272
15652.38314,4470.39016,2132.896293
15483.89102,4422.249554,2111.500468
15069.34691,4304.572518,2053.999188
15078.70758,4307.246996,2055.336427
14700.26893,4198.930632,2004.521343
13554.25506,3871.307064,1848.064374
12307.94826,3515.601475,1678.235014
11370.54368,3248.153664,1549.860065
10763.43715,3074.312587,1466.951243
10415.755,2974.019658,1420.147876
10294.06624,2940.588682,1404.101008
10504.01278,3000.764439,1430.845789
11172.6323,3190.652385,1523.115283
12372.13574,3534.322822,1687.595687
13796.29533,3939.506256,1881.49535
14839.34179,4239.047804,2023.24269
15617.61492,4461.029487,2128.884575
16347.74745,4669.63878,2227.840265
16930.78367,4835.456422,2309.411848
17337.30435,4951.79622,2362.90141
17921.67781,5118.951102,2443.135753
18377.67633,5248.66329,2504.64875
18713.32333,5344.944502,2551.452117
18916.58367,5402.445782,2579.534137
18840.36104,5381.049957,2568.836224
18399.07216,5255.349486,2508.660467
17933.71296,5121.62558,2444.472992
17967.14394,5130.986254,2449.821949
17297.18717,4939.761069,2357.552454
15795.46772,4510.507332,2154.292117
14253.63109,4070.555683,1943.008347
13135.69924,3750.955549,1790.563094
12441.67217,3553.044169,1695.619122
12003.05776,3428.680937,1636.780603
11805.14638,3371.179657,1608.698583
11898.75311,3397.924438,1622.070974
12428.29978,3550.369691,1694.281883
13568.96469,3875.318781,1849.401613
15126.84819,4320.619386,2062.022623
16470.77344,4704.406995,2245.224373
17573.99566,5019.995412,2396.332386
18555.52913,5299.478374,2530.056292
19192.05492,5481.342886,2616.97683
19745.67188,5639.137094,2693.199456
20224.40347,5775.535478,2757.386931
20406.26798,5827.687801,2781.457234
20228.41518,5776.872717,2757.386931
19882.07027,5679.254266,2710.583564
19440.78138,5552.216556,2650.407807
18745.41707,5352.967937,2555.463834
18034.00589,5151.044839,2459.182622
17721.09196,5061.449823,2416.390972
16763.62879,4788.653055,2285.341545
15007.83391,4285.851171,2045.975754
13305.5286,3800.433394,1814.633397
12012.41843,3430.018176,1638.117842
11177.98126,3191.989624,1524.452523
10661.80698,3044.893328,1453.578853
10359.59096,2959.310028,1412.124442
10399.70813,2970.007941,1417.473398
10854.36941,3101.057368,1478.986395
11950.90543,3413.971307,1628.757169
13360.3554,3816.480263,1821.319593
14353.92401,4098.637703,1957.717976
15033.24145,4293.874605,2049.987471
15566.79984,4446.319857,2122.19838
15911.80751,4543.938308,2169.001747
16145.82435,4612.1375,2201.095484
16480.13411,4707.081473,2247.898851
16762.29155,4787.315816,2285.341545
17020.37869,4860.863964,2320.10976
17245.03485,4925.051439,2350.866258
17235.67418,4922.376961,2349.529019
16774.3267,4789.990295,2288.016023
16173.90637,4620.160935,2205.107201
16197.97667,4626.84713,2207.78168
15580.17223,4448.994336,2124.872858
14166.71055,4045.148141,1930.973195
12717.14341,3631.941273,1734.399054
11712.87688,3345.772115,1596.663432
11050.94355,3155.884169,1505.731176
10653.78355,3042.21885,1452.241614
10495.98934,2998.089961,1430.845789
10636.39944,3038.207133,1450.904375
11306.35621,3229.432317,1540.499391
12537.95338,3581.126189,1708.991512
13877.86691,3963.576559,1892.193263
14772.47984,4220.326457,2013.882017
15386.27257,4394.167534,2098.128077
15844.94556,4525.216962,2159.641074
16108.38165,4601.439588,2195.746528
16333.03782,4665.627062,2227.840265
16813.10664,4803.362685,2292.02774
17235.67418,4923.7142,2349.529019
17624.81074,5034.705042,2403.018582
18016.62179,5145.695883,2456.508144
18229.2428,5205.871641,2484.590164
18035.34313,5151.044839,2459.182622
17766.55808,5074.822213,2423.077167
17586.03081,5022.66989,2397.669625
16714.15095,4773.943426,2278.655349
15267.25829,4359.399319,2080.743969
13825.71459,3948.866929,1884.169828
12767.9585,3646.650903,1741.085249
12052.5356,3442.053327,1643.466798
11581.82745,3308.329422,1579.279324
11346.47338,3241.467469,1545.848347
11448.10355,3269.549489,1560.557977
12092.65277,3454.088479,1648.815755
13222.61977,3777.70033,1802.598246
14531.77681,4150.790026,1980.45104
15465.16967,4416.900598,2108.82599
16230.07041,4634.870564,2213.130636
16900.02718,4827.432988,2304.062892
17384.10771,4965.168611,2369.587605
17686.32374,5050.75191,2411.042016
17888.24684,5109.590429,2439.124036
17886.9096,5109.590429,2437.786797
17795.97734,5082.845648,2425.751646
17688.99822,5052.089149,2411.042016
17535.21573,5009.2975,2390.98343
17108.63647,4886.271506,2332.144912
16587.11324,4737.837971,2261.271242
16398.56253,4683.01117,2235.8637
15889.07445,4538.589352,2166.327269
14673.52415,4190.907198,2000.509626
13341.63405,3811.131306,1818.645115
12246.43526,3496.880128,1668.87434
11473.51109,3276.235684,1564.569694
10964.02301,3131.813866,1495.033263
10655.12079,3043.556089,1452.241614
10585.58436,3023.497503,1442.88094
10679.19109,3050.242284,1456.253331
11088.38624,3167.919321,1511.080132
12069.91971,3447.402283,1646.141277
13309.54031,3801.770633,1814.633397
14418.11149,4118.696289,1965.741411
15208.41977,4343.35245,2072.720535
15626.9756,4462.366726,2130.221814
15787.44428,4507.832854,2152.954878
15798.14219,4511.844571,2154.292117
15673.77896,4475.739117,2136.90801
15312.72442,4374.108948,2087.430165
14999.81048,4284.513932,2045.975754
14851.37694,4241.722282,2025.917168
14624.0463,4176.197568,1993.823431
14430.14664,4120.033528,1967.07865
14434.15836,4122.708006,1968.415889
13920.65856,3975.61171,1897.542219
13008.66153,3714.850094,1773.178987
11987.01089,3423.33198,1634.106125
11099.08416,3169.25656,1512.417371
10520.05964,3004.776156,1433.520267
10141.62099,2896.459793,1382.705183
9922.313787,2833.609557,1351.948684
9870.161464,2818.899928,1345.262489
9947.721329,2840.295753,1355.960402
10120.22517,2889.773598,1378.693466
10778.14678,3078.324304,1469.625721
11715.55136,3345.772115,1598.000671
12556.67473,3586.475145,1711.66599
13138.37371,3752.292788,1790.563094
13574.31365,3876.65602,1850.738852
13837.74974,3951.541407,1886.844306
13869.84348,3960.902081,1890.856024
13825.71459,3948.866929,1884.169828
13760.18987,3930.145582,1876.146394
13893.91378,3968.925515,1894.867741
14086.4762,4023.752316,1920.275283
14007.5791,3999.682013,1909.57737
13806.99324,3943.517973,1882.832589
13958.10125,3986.309623,1902.891175
13546.23163,3868.632586,1846.727135
12520.56927,3577.114472,1707.654273
11407.98638,3257.514338,1555.209021
10528.08308,3007.450634,1434.857506
9981.152305,2850.993665,1359.972119
9670.912845,2761.398648,1318.517708
9545.212374,2725.293194,1301.1336
9743.123754,2782.794473,1327.878381
10330.1717,2951.286594,1408.112725
11474.84833,3277.572923,1564.569694
12947.14853,3697.465987,1765.155552
14077.11553,4019.740599,1918.938044
14918.2389,4260.443629,2033.940602
15653.72038,4470.39016,2134.233532
16189.95324,4624.172652,2207.78168
16593.79943,4739.17521,2261.271242
17037.7628,4866.212921,2322.784238
17326.60643,4949.121742,2362.90141
17485.73788,4994.58787,2384.297235
17622.13626,5033.367803,2403.018582
17524.51781,5003.948543,2389.646191
17055.14691,4870.224638,2325.458716
16418.62112,4688.360126,2238.538178
16267.5131,4646.905716,2218.479592
15524.00819,4434.284706,2116.849424
13998.21843,3998.344774,1908.240131
12496.49897,3569.091037,1703.642556
11405.3119,3257.514338,1555.209021
10727.3317,3063.614675,1462.939526
10326.15998,2948.612116,1408.112725
10125.57412,2892.448076,1380.030705
10245.92564,2927.216291,1397.414812
10812.915,3087.684978,1473.637438
11933.52133,3408.622351,1626.082691
13329.5989,3807.119589,1817.307876
14327.17923,4091.951508,1952.36902
15038.59041,4295.211844,2051.32471
15655.05762,4471.727399,2134.233532
16033.49627,4580.043763,2186.385855
16252.80347,4641.556759,2215.805114
16498.85546,4712.430429,2249.23609
16501.52994,4713.767668,2249.23609
16327.68886,4662.952584,2226.503026
16157.8595,4614.811978,2202.432723
15980.00671,4563.996894,2178.36242
15687.15135,4481.088073,2139.582488
15467.84415,4418.237837,2108.82599
15568.13708,4446.319857,2122.19838
14871.43553,4247.071238,2027.254407
13571.63917,3876.65602,1849.401613
12303.93654,3514.264236,1676.897775
11347.81062,3241.467469,1545.848347
10746.05304,3068.963631,1464.276765
10379.64954,2964.658985,1414.79892
10227.20429,2920.530096,1394.740334
10386.33574,2967.333463,1416.136159
11034.89668,3151.872452,1504.393937
12200.96914,3484.844977,1663.525384
13642.51284,3896.714606,1860.099525
14710.96684,4201.60511,2005.858582
15597.55634,4454.343292,2126.210097
16379.84118,4678.999453,2233.189222
16954.85398,4842.142618,2310.749087
17386.78219,4965.168611,2369.587605
17767.89532,5074.822213,2423.077167
17897.60751,5110.927668,2440.461275
17729.11539,5064.124301,2416.390972
17582.01909,5022.66989,2397.669625
17370.73532,4961.156894,2368.250366
16973.57532,4847.491574,2314.760804
16601.82287,4741.849689,2263.94572
16628.56765,4748.535884,2267.957437
15973.32051,4561.322416,2178.36242
14539.80024,4152.127265,1981.788279
13116.97789,3745.606593,1789.225855
12096.66449,3455.425718,1648.815755
11442.75459,3268.21225,1559.220738
11028.21049,3149.197974,1503.056698
10889.13762,3109.080803,1484.335351
11028.21049,3149.197974,1503.056698
11676.77143,3335.074203,1592.651714
12861.56523,3673.395684,1753.120401
14367.29641,4103.986659,1957.717976
15590.87014,4453.006053,2126.210097
16683.39445,4764.582752,2274.643632
17715.743,5060.112584,2416.390972
18520.76091,5290.117701,2524.707336
19074.37788,5447.91191,2600.929962
19613.28522,5601.694401,2673.140871
19940.90879,5695.301135,2718.606999
20144.16912,5754.139653,2746.689019
20241.78757,5780.884434,2760.061409
20145.50636,5754.139653,2746.689019
19693.51956,5624.427465,2685.176022
19069.02892,5445.237431,2599.592723
18916.58367,5402.445782,2579.534137
18108.89128,5171.103425,2469.880534
16445.3659,4696.383561,2241.212656
14832.6556,4236.373326,2021.905451
13542.21991,3867.295347,1846.727135
12719.81789,3631.941273,1734.399054
12151.49129,3470.135347,1656.839189
11859.97318,3387.226526,1616.722017
11917.47446,3403.273395,1624.745452
12491.15001,3567.753798,1702.305317
13642.51284,3896.714606,1860.099525
15150.91849,4327.305582,2066.03434
16513.56509,4716.442146,2251.910568
17731.78987,5064.124301,2417.728211
18909.89747,5401.108543,2579.534137
19785.78906,5651.172246,2697.211174
20387.54663,5822.338845,2780.119995
20907.73262,5972.109619,2850.993665
21255.41478,6071.065309,2897.797032
21379.77801,6105.833524,2915.18114
21369.0801,6101.821807,2913.843901
21085.58542,6021.587464,2875.063968
20404.93074,5827.687801,2781.457234
19716.25262,5631.11366,2687.8505
19554.4467,5584.310293,2666.454675
18812.27902,5371.689283,2564.824507
17302.53613,4941.098308,2358.889693
15716.57061,4487.774268,2142.256966
14320.49304,4089.27703,1952.36902
13439.2525,3837.876087,1832.017505
12792.0288,3653.337098,1743.759728
12378.82193,3535.660061,1687.595687
12196.95742,3483.507738,1662.188145
12249.10974,3498.217368,1670.21158
12671.67728,3618.568882,1727.712859
13819.02839,3946.192451,1882.832589
15322.08509,4375.446188,2088.767404
16704.79027,4771.268948,2277.31811
17916.32886,5117.613863,2443.135753
18812.27902,5371.689283,2564.824507
19368.57047,5532.15797,2639.709894
19696.19404,5625.764704,2686.513261
19882.07027,5679.254266,2710.583564
19900.79161,5683.265983,2713.258042
19729.62502,5633.788138,2690.524978
19359.2098,5529.483492,2639.709894
18706.63714,5342.270024,2551.452117
18068.77411,5160.405513,2464.531578
17989.87701,5137.672449,2452.496427
17325.26919,4947.784503,2362.90141
16115.06785,4601.439588,2197.083767
14808.58529,4229.687131,2017.893734
13740.13129,3924.796626,1873.471916
12973.89331,3705.489421,1767.830031
12479.11486,3563.742081,1700.968078
12162.1892,3474.147065,1658.176428
12049.86112,3442.053327,1642.129559
12091.31553,3454.088479,1647.478516
12346.72819,3526.299388,1683.58397
13253.37627,3785.723764,1806.609963
14562.53331,4160.1507,1984.462757
15953.26192,4555.97346,2174.350703
17103.28751,4884.934267,2332.144912
18043.36657,5153.719317,2460.519861
18744.07983,5352.967937,2555.463834
19070.36616,5446.57467,2599.592723
19165.31013,5473.319452,2612.965113
19173.33357,5475.99393,2614.302352
19047.6331,5439.888475,2596.918245
18657.15929,5328.897634,2543.428682
18272.03445,5217.906792,2491.276359
17987.20253,5137.672449,2452.496427
17886.9096,5108.25319,2437.786797
17162.12603,4900.981136,2340.168346
15911.80751,4543.938308,2169.001747
14582.59189,4165.499656,1988.474475
13502.10274,3856.597434,1841.378179
12832.14597,3664.03501,1749.108684
12430.97425,3550.369691,1694.281883
12234.40011,3494.20565,1667.537101
12388.1826,3538.334539,1688.932926
13022.03392,3718.861812,1775.853465
14139.96577,4038.461946,1928.298717
15689.82583,4481.088073,2139.582488
16922.76024,4832.781944,2308.074609
17790.62839,5081.508408,2425.751646
18293.43027,5224.592987,2493.950837
18681.2296,5335.583829,2546.10316
18924.6071,5405.12026,2579.534137
19155.94946,5471.982212,2612.965113
19248.21896,5497.389755,2625.000265
19286.99889,5508.087667,2630.349221
19202.75283,5485.354603,2618.314069
18880.47822,5391.747869,2574.185181
18158.36913,5185.813055,2476.56673
17394.80563,4967.843089,2370.924844
17196.89425,4910.341809,2344.180063
16244.78004,4638.882281,2214.467875
14562.53331,4158.813461,1984.462757
13009.99876,3714.850094,1773.178987
11822.53048,3376.528614,1612.7103
11085.71176,3166.582082,1511.080132
10617.6781,3032.858176,1446.892657
10403.71985,2971.34518,1417.473398
10486.62867,2995.415483,1429.50855
11022.86153,3147.860735,1503.056698
12102.01345,3455.425718,1650.152994
13532.85924,3864.620869,1845.389896
14557.18435,4157.476222,1984.462757
15395.63324,4396.842012,2099.465316
16156.52226,4614.811978,2202.432723
16740.89573,4781.96686,2282.667067
17147.4164,4896.969419,2337.493868
17582.01909,5021.332651,2397.669625
17824.05936,5090.869082,2429.763363
17983.19081,5136.33521,2451.159188
18060.75067,5157.731035,2463.194339
17872.19997,5104.241472,2437.786797
17353.35121,4955.807937,2365.575888
16823.80455,4804.699924,2294.702218
16886.65478,4822.084032,2301.388413
16100.35822,4598.76511,2194.409289
14598.63876,4169.511373,1991.148953
13125.00132,3748.281071,1789.225855
12017.76739,3432.692654,1638.117842
11284.96038,3222.746122,1539.162152
10807.56604,3086.347739,1472.300199
10569.53749,3019.485786,1440.206462
10683.20281,3051.579523,1456.253331
11274.26247,3220.071644,1537.824913
12392.19432,3539.671778,1688.932926
13885.89035,3964.913798,1893.530502
15150.91849,4327.305582,2066.03434
16218.03526,4632.196086,2211.793397
17246.37209,4925.051439,2350.866258
18019.29626,5145.695883,2456.508144
18567.56428,5303.490092,2531.393531
19075.71512,5447.91191,2600.929962
19349.84912,5525.471775,2638.372655
19476.88683,5562.914468,2655.756763
19426.07175,5548.204839,2649.070568
19151.93774,5470.644973,2611.627874
18622.39108,5318.199721,2538.079726
18171.74152,5189.824772,2477.903969
18231.91727,5207.20888,2485.927403
17350.67674,4955.807937,2365.575888
15774.07189,4505.158376,2150.2804
14168.04779,4046.48538,1930.973195
12933.77614,3693.45427,1762.481074
12231.72563,3494.20565,1667.537101
11759.68025,3359.144506,1603.349627
11541.71028,3296.29427,1572.593129
11651.36389,3328.388008,1588.639997
12321.32065,3519.613192,1679.572253
13459.31109,3844.562283,1834.691983
14944.98368,4268.467063,2037.95232
16232.74489,4636.207803,2213.130636
17401.49182,4969.180328,2372.262083
18526.10987,5291.45494,2526.044575
19384.61734,5536.169687,2642.384372
19959.63013,5699.312852,2721.281477
20433.01276,5835.711235,2786.80619
20609.52831,5886.52632,2809.539254
20630.92414,5893.212515,2813.550971
20507.89815,5855.769821,2796.166864
20138.82017,5751.465175,2745.35178
19448.80481,5553.553795,2651.745046
18971.41047,5418.49265,2586.220332
18946.00293,5410.469216,2583.545854
17997.90044,5140.346927,2453.833666
16418.62112,4688.360126,2238.538178
14854.05142,4241.722282,2025.917168
13693.32792,3911.424235,1866.785721
12979.24227,3706.82666,1769.16727
12511.2086,3573.102755,1706.317034
12302.5993,3514.264236,1676.897775
12412.25291,3545.020734,1692.944643
13082.20967,3736.245919,1782.53966
14234.90974,4065.206727,1940.333869
15711.22166,4487.774268,2142.256966
16929.44643,4835.456422,2308.074609
17913.65438,5116.276624,2443.135753
18694.60199,5338.258307,2548.777639
19216.12522,5488.029081,2619.651308
19335.13949,5521.460058,2635.698177
19228.16037,5492.040798,2620.988548
18832.33761,5378.375479,2567.498985
18288.08131,5223.255748,2493.950837
17960.45775,5129.649014,2449.821949
17591.37977,5024.007129,2397.669625
17101.95027,4883.597028,2332.144912
16746.24468,4781.96686,2282.667067
16743.57021,4781.96686,2282.667067
16116.40509,4602.776827,2197.083767
14990.44981,4280.502215,2044.638515
13737.45681,3923.459387,1873.471916
12717.14341,3630.604034,1734.399054
12036.48873,3438.04161,1640.79232
11585.83917,3308.329422,1579.279324
11333.10099,3236.118513,1545.848347
11255.54112,3214.722688,1533.813196
11389.26503,3252.165381,1552.534543
11767.70368,3361.818984,1604.686866
12745.22543,3639.964707,1737.073532
13952.7523,3984.972383,1902.891175
15065.33519,4301.898039,2053.999188
15998.72805,4568.008611,2181.036898
16557.69398,4728.477298,2257.259525
16883.98031,4822.084032,2301.388413
17081.89169,4878.248072,2328.133195
17190.20805,4909.00457,2342.842824
17274.45411,4933.074873,2356.215215
17343.99054,4953.133459,2364.238649
17313.23404,4943.772786,2360.226932
17037.7628,4866.212921,2322.784238
16755.60536,4785.978577,2284.004306
16855.89829,4814.060598,2297.376696
16235.41937,4636.207803,2214.467875
15166.96536,4331.317299,2067.371579
13971.47365,3990.32134,1904.228414
12953.83472,3698.803226,1766.492791
12261.14489,3502.229085,1671.548819
11771.7154,3361.818984,1604.686866
11502.93035,3284.259119,1567.244172
11403.97466,3256.177099,1553.871782
11494.90692,3281.584641,1565.906933
11687.46934,3337.748681,1592.651714
12283.87796,3508.91528,1674.223297
13306.86583,3800.433394,1814.633397
14363.28469,4101.312181,1957.717976
15277.9562,4363.411036,2083.418447
15992.04186,4566.671372,2181.036898
16533.62367,4721.791103,2254.585046
16873.28239,4819.409554,2301.388413
17194.21977,4910.341809,2344.180063
17480.38893,4991.913392,2382.959996
17688.99822,5052.089149,2411.042016
17731.78987,5064.124301,2417.728211
17460.33034,4985.227197,2380.285518
17071.19377,4875.573594,2328.133195
17146.07916,4895.63218,2337.493868
16337.04953,4665.627062,2227.840265
14948.99539,4268.467063,2039.289559
13528.84752,3864.620869,1844.052657
12437.66045,3551.70693,1695.619122
11718.22584,3347.109354,1598.000671
11263.56456,3216.059927,1535.150435
11028.21049,3149.197974,1503.056698
11120.47998,3175.942755,1516.429088
11711.53964,3344.434876,1596.663432
12723.82961,3634.615751,1735.736293
14173.39674,4047.822619,1932.310434
15388.94704,4394.167534,2098.128077
16407.9232,4685.685648,2237.200939
17294.5127,4938.42383,2357.552454
17919.00334,5117.613863,2443.135753
18322.84953,5232.616422,2497.962554
18690.59027,5338.258307,2548.777639
18936.64226,5407.794738,2582.208615
19042.28414,5438.551236,2596.918245
19134.55364,5465.296017,2608.953396
19000.82973,5425.178846,2590.232049
18411.10731,5258.023964,2511.334945
17850.80414,5097.555277,2433.77508
17791.96562,5081.508408,2425.751646
16714.15095,4773.943426,2278.655349
15074.69587,4305.909757,2055.336427
13503.43998,3856.597434,1841.378179
12340.042,3523.62491,1682.246731
11571.12954,3304.317705,1577.942085
11072.33937,3161.233126,1509.742893
10828.96187,3093.033934,1476.311917
10907.85897,3114.429759,1487.009829
11537.69857,3294.957031,1572.593129
12586.09398,3594.498579,1715.677707
14034.32388,4007.705447,1913.589088
15169.63984,4332.654538,2068.708818
16144.48711,4610.800261,2201.095484
16956.19122,4842.142618,2312.086326
17504.45923,4998.599587,2386.971713
17817.37317,5089.531843,2429.763363
18040.69209,5152.382078,2459.182622
18102.20509,5169.766186,2468.543295
18035.34313,5151.044839,2459.182622
17999.23768,5140.346927,2453.833666
17798.65182,5084.182887,2427.088885
17361.37465,4957.145176,2366.913127
17083.22893,4878.248072,2328.133195
17214.27835,4917.028005,2346.854541
16307.63027,4657.603628,2223.828548
14836.66731,4237.710565,2023.24269
13395.12361,3825.840936,1826.668549
12388.1826,3536.9973,1688.932926
11726.24927,3348.446593,1599.33791
11318.39136,3232.106796,1543.173869
11147.22476,3183.96619,1519.103566
11278.27419,3221.408883,1537.824913
11982.99917,3421.994741,1634.106125
13181.16536,3764.327939,1797.24929
14369.97088,4103.986659,1959.055215
15118.82475,4317.944908,2060.685384
15667.09277,4474.401878,2135.570771
16379.84118,4677.662214,2233.189222
17088.57788,4880.92255,2329.470434
17620.79903,5032.030563,2403.018582
18112.903,5172.440664,2469.880534
18357.61775,5243.314334,2503.311511
18456.57344,5271.396354,2516.683901
18375.00185,5247.326051,2504.64875
18084.82098,5164.41723,2465.868817
17608.76387,5029.356085,2401.681343
17413.52697,4973.192045,2374.936561
17362.71189,4957.145176,2366.913127
16398.56253,4683.01117,2235.8637
14894.16859,4253.757434,2031.266124
13412.50772,3831.189892,1829.343027
12262.48213,3502.229085,1671.548819
11529.67513,3292.282553,1572.593129
11085.71176,3166.582082,1511.080132
10890.47486,3110.418042,1484.335351
10981.40712,3135.825584,1497.707741
11646.01493,3327.050768,1587.302758
12777.31917,3649.325381,1741.085249
14011.59082,4001.019252,1909.57737
15018.53183,4289.862888,2047.312993
15933.20334,4550.624504,2173.013464
16771.65223,4789.990295,2286.678784
17393.46839,4967.843089,2370.924844
17794.6401,5082.845648,2425.751646
18146.33397,5183.138577,2473.892251
18344.24535,5237.965378,2500.637033
18425.81694,5262.035681,2511.334945
18456.57344,5271.396354,2516.683901
18264.01101,5216.569553,2491.276359
17656.90448,5042.728476,2407.030299
17108.63647,4886.271506,2332.144912
17060.49586,4871.561877,2325.458716
16072.2762,4589.404436,2191.734811
14557.18435,4157.476222,1984.462757
13027.38287,3720.199051,1775.853465
11908.11378,3401.936156,1623.408213
11161.93439,3187.977907,1521.778044
10695.23796,3054.254001,1457.59057
10459.88389,2987.392049,1425.496832
10533.43204,3008.787873,1436.194745
11096.40968,3169.25656,1512.417371
12077.94314,3450.076762,1647.478516
13403.14705,3828.515414,1828.005788
14616.02287,4173.52309,1992.486192
15643.02246,4467.715682,2132.896293
16601.82287,4741.849689,2262.608481
17333.29263,4950.458981,2362.90141
17933.71296,5122.962819,2444.472992
18496.69061,5282.094267,2522.032857
18845.71,5382.387196,2568.836224
18962.0498,5415.818172,2584.883093
18948.67741,5411.806455,2583.545854
18621.05384,5318.199721,2538.079726
17919.00334,5117.613863,2443.135753
17509.80818,4999.936826,2386.971713
17418.87593,4974.529284,2374.936561
16478.79687,4707.081473,2247.898851
15063.99795,4301.898039,2053.999188
13654.54799,3899.389084,1861.436764
12491.15001,3567.753798,1702.305317
11706.19069,3343.097637,1595.326192
11180.65574,3193.326863,1524.452523
10839.65978,3094.371173,1477.649156
10712.62207,3059.602958,1460.265048
10839.65978,3095.708412,1477.649156
11111.11931,3173.268277,1515.091849
11779.73883,3364.493462,1606.024105
12658.30489,3615.894404,1726.37562
13352.33196,3813.805784,1819.982354
13796.29533,3939.506256,1881.49535
14065.08038,4017.066121,1917.600805
14107.87203,4029.101272,1924.287
14067.75486,4018.40336,1917.600805
14014.26529,4002.356491,1909.57737
13964.78745,3987.646862,1904.228414
14006.24186,3999.682013,1909.57737
14002.23014,3999.682013,1909.57737
13820.36563,3946.192451,1884.169828
13634.4894,3894.040128,1858.762286
13796.29533,3939.506256,1881.49535
13158.4323,3757.641744,1794.574812
12176.89883,3476.821543,1660.850906
11108.44483,3173.268277,1513.75461
10241.91392,2925.879052,1397.414812
9636.144629,2752.037975,1313.168752
9218.926044,2633.023699,1255.667473
9003.630556,2571.510702,1227.585452
8910.023823,2544.765921,1215.550301
8970.19958,2562.150029,1222.236496
9065.143553,2588.89481,1235.608887
9728.414124,2778.782756,1326.541142
10727.3317,3063.614675,1462.939526
11615.25843,3316.352856,1583.291041
12225.03944,3491.531172,1667.537101
12594.11742,3597.173058,1717.014946
12802.72671,3656.011576,1745.096967
12821.44806,3661.360532,1747.771445
12832.14597,3664.03501,1749.108684
12905.69412,3685.430835,1759.806596
13119.65237,3746.943832,1789.225855
13276.10934,3791.072721,1809.284441
13246.69008,3783.049286,1806.609963
13309.54031,3801.770633,1814.633397
13603.73291,3884.679454,1854.750569
12947.14853,3697.465987,1765.155552
11888.0552,3395.24996,1620.733734
10859.71836,3101.057368,1480.323634
10097.4921,2883.087402,1377.356227
9622.772239,2748.026258,1311.831513
9343.289276,2667.791914,1274.388819
9247.008064,2641.047133,1261.016429
9434.221532,2694.536696,1286.423971
10072.08456,2876.401207,1373.344509
11133.85237,3179.954472,1517.766327
12353.41439,3528.973866,1683.58397
13329.5989,3807.119589,1817.307876
14153.33816,4042.473663,1929.635956
14844.69075,4239.047804,2024.579929
15331.44576,4378.120666,2090.104643
15624.30112,4462.366726,2130.221814
15839.5966,4523.879723,2159.641074
15883.72549,4535.914874,2166.327269
15854.30623,4527.89144,2160.978313
15878.37654,4534.577635,2164.99003
15826.22421,4519.868005,2158.303835
15407.66839,4400.85373,2100.802555
