Demand_MW_z1
132146
130466
129339
130525
135443
144011
144475
140598
134391
125576
116275
109320
106271
105127
105981
109165
117803
134110
145356
145244
144747
144151
142388
139895
137733
136049
134934
136892
143858
156405
158589
156630
152155
144962
136404
130377
128045
127988
129573
133703
143852
161387
172256
169370
162489
155714
149342
143573
139429
136300
134400
135349
140728
152260
154542
152354
147442
139328
130215
123226
120072
118793
119175
121891
129622
144500
153477
150763
146142
142711
139581
136873
135586
134019
133206
133720
137061
142927
141380
137047
131735
124890
116896
109544
104880
102228
100932
101461
104096
108837
114799
120926
126439
130350
131407
131403
130088
128562
127603
128159
131205
137984
136835
133060
128690
122834
116266
109861
105778
103582
103053
103762
106292
110601
116665
124158
129729
131257
130917
131512
131431
130825
130474
131010
134979
142742
143156
139780
133456
126075
117755
109877
105723
103811
103626
105947
112997
126986
136551
137203
138381
139811
139898
139463
138470
137213
136442
136294
139410
147838
148645
144576
137509
127998
117834
109702
105344
103838
103684
105744
113414
128564
138417
138048
136898
135866
134452
133020
132152
131022
130169
130350
132882
143707
145737
143139
137548
129412
120441
113518
109966
108724
108935
111614
119863
135594
144638
143392
140077
138201
136450
135183
134334
133361
132720
133178
135978
145512
146559
142819
136507
127268
117269
109355
104726
102286
101420
103021
109396
123297
131688
131337
132469
134101
134845
134848
134500
134090
133416
134263
137053
144318
144465
140228
133628
124018
113779
105680
101150
98813
97924
99679
106007
119890
129951
131325
133128
134288
134338
133163
132053
130096
128350
127619
129745
137843
138585
135997
132531
127291
120967
115233
112112
110959
111449
113420
117243
124086
131644
137605
138285
135621
132191
128619
125221
122331
120669
120618
124034
134144
136121
134561
131992
127908
122783
118061
115552
115082
115870
118093
121804
128151
135511
142636
142391
136967
130814
127032
124050
121301
119470
120392
125196
137851
143247
143479
140744
134834
127761
122726
121000
121383
123293
128040
138237
156408
166884
163811
154931
146703
140315
135401
131823
128909
126954
127002
130600
143203
147690
146724
141889
134561
125603
119433
116849
116197
117165
120457
129399
145687
154531
150452
143840
138515
134328
131284
129304
127594
126173
126571
129085
139567
142550
139706
134035
125212
115527
108369
104425
102680
102274
104089
111502
126173
134423
132659
130843
130543
129928
129324
129087
128845
128835
129787
132974
140593
140810
136765
130765
121465
110972
103199
98674
96001
95395
97424
104183
118553
128044
127797
128149
128591
128757
128456
128517
127968
127520
127131
128509
137638
140135
137594
132144
123653
114414
107342
104107
102747
103327
105944
114155
129563
139518
138737
136382
134770
132646
130359
128599
126660
125155
125252
128130
136869
137321
134403
130429
124543
117077
110100
105350
102559
101364
101619
103701
108114
113260
119733
125667
128348
128814
128279
126847
125301
124205
124296
126208
133083
132536
128903
123999
117510
109944
102999
98121
95100
93727
93366
94907
98355
103496
111479
119113
122199
123146
124605
125819
126191
126519
127567
130022
135140
134507
132014
128031
125456
117006
109296
105224
103494
103739
106492
114634
129838
140017
140678
141184
141451
140611
139623
138314
136799
135237
135218
138527
148060
151966
149210
143352
135089
125603
118317
115122
114161
114419
117411
125931
141550
150730
148750
144775
140968
137030
134287
132155
130435
129269
129488
133085
144142
148159
146262
141547
133570
124504
117610
114499
113337
113459
116629
124788
140203
148540
146580
143445
141451
139053
137269
135953
134911
134135
135345
138459
148540
152129
149837
145228
137180
128055
121360
118355
117569
118396
121780
130469
146956
156737
154718
150808
147264
142849
139100
136022
133846
131776
132652
137177
148805
154427
153606
149681
141993
133624
127318
124292
123538
124053
126762
134356
148840
157405
155385
152813
150378
147596
145066
143059
141235
140236
140896
143756
150593
150348
146566
141634
135085
127236
120480
115775
113871
113553
115122
118692
124938
132228
140672
146677
148695
147366
144969
141946
139464
138560
140291
146429
159574
166162
166934
166061
163105
158618
154504
153170
153577
155431
158146
162740
169728
177825
184603
184074
176472
166376
157877
150313
143825
139237
138657
144676
160422
170963
173513
171654
166656
160631
156820
156146
157411
160765
166207
177643
196145
204925
197006
183506
171259
160579
152260
145972
141266
138434
139055
143780
156018
161819
160918
156209
148296
138674
131363
127465
126119
126356
128876
136834
151871
159743
155736
152218
149167
146060
142974
140735
138630
137514
137968
140871
148824
151066
147815
141614
132530
122677
115471
111911
110426
110731
113816
122112
137941
146591
144311
140606
137793
135134
132986
131608
130661
130177
130832
133322
141721
145014
142038
136298
127700
117180
109560
105117
103090
102413
104344
110907
124920
133719
133758
134729
136552
137006
136819
136229
135365
134363
134460
136375
142938
146080
142613
136342
127612
117841
109584
105041
103132
103063
105118
111998
126108
134789
135847
135452
134868
133520
131946
130355
128865
126883
126180
127630
134717
137007
134274
129676
124373
117190
110596
106253
104067
103340
104166
107214
112602
118855
125612
128538
130733
128924
127393
125539
124647
124030
125390
127547
133836
135142
131442
127111
121043
113803
107144
102689
100127
98997
99175
100846
104748
110442
119795
128441
132778
135036
137254
138234
137922
137351
137956
140009
146427
149586
147218
142894
136836
129714
123707
120484
119371
120093
123470
130813
142739
151974
154716
152882
149574
145327
141229
137475
134170
131861
130935
133231
143354
151244
150310
145690
138461
129596
122893
119768
118542
119123
122160
130096
145198
152720
149981
145894
142360
139839
136863
134060
131735
130076
130288
131696
139516
145593
142910
137088
128347
118742
111487
107885
106703
106575
109065
116494
131088
138335
136140
133986
133504
132408
131003
131318
130118
129485
130214
132819
139304
142365
138925
132887
123887
113241
104902
100346
97848
97219
98937
105881
119452
127367
128243
129130
131142
132168
133080
134588
135635
135673
136092
136464
141778
145928
141951
134691
124689
113684
104752
99079
96044
94482
95397
100923
113804
122106
125203
129290
133577
136527
137819
138720
138814
138714
138987
138871
142527
144543
140472
135534
128948
121007
114331
110153
108385
108114
109505
113215
119542
126166
133448
137048
137552
135649
132701
129425
126128
123417
123082
125394
133875
139723
138719
136111
131703
126415
121129
118288
117216
117219
118554
121725
127288
132649
137977
138471
135244
130421
126979
123913
121132
118778
119362
122600
131256
138711
138115
133839
127014
119059
112758
108818
107042
106562
108622
115770
130299
138605
138896
139518
140564
140293
139583
138731
137538
136213
135969
136999
143066
148021
144604
137371
128113
118097
109933
105457
103814
103197
105368
112945
127833
135875
135421
134147
133961
133804
134189
134196
133847
133763
134138
135012
140517
146038
141653
134567
125008
113358
104730
99152
96189
94947
96293
102475
115663
123843
126090
128544
131634
133876
136301
137960
138995
139996
140183
139300
142094
146985
143010
135741
126022
114973
106071
100781
97882
96864
97906
103812
116850
124595
127135
130556
133993
136312
138858
140484
141175
140923
140260
138713
140010
141621
136489
130487
122538
113968
106137
100414
97322
95814
95688
97887
102200
107731
116890
125227
130559
132828
133304
132239
130656
129991
130022
130837
135088
138139
134912
130820
124605
117774
111386
107238
105581
105048
105973
108354
112666
117790
125949
130108
128767
125433
123149
121420
119605
118307
119045
121754
129974
138778
138091
134399
128129
120895
115081
112581
111914
112789
115716
124981
140868
149120
145852
141536
138721
136108
134106
132127
130332
129033
129403
131282
138836
148457
147924
142592
135006
126602
120612
118491
118095
119936
124176
133405
149053
155488
150090
143347
138768
135255
131995
130015
128053
126608
126211
127779
134937
143878
142813
137204
128399
119117
112196
108769
107396
107097
109792
117333
130795
136786
134220
131749
130627
129538
128919
128602
127882
127850
128236
129085
134133
140295
137524
131508
122584
111964
103912
99274
97082
96682
98375
105472
118663
125797
126620
128229
130217
131893
133103
134168
134890
135200
135177
135534
139963
144861
141204
134676
124441
113771
105550
100756
97979
97013
98413
104823
117652
126005
129383
132237
134939
136027
136360
136336
135355
133918
132627
131841
135362
140124
137685
133789
127629
119854
113169
109512
107546
107258
108514
112129
117434
122848
128555
131097
130614
128747
126974
124844
123125
122232
121779
122074
126061
132176
130318
126434
120831
114318
108524
100498
103261
100575
104307
107137
111732
117234
121570
123870
123729
123350
122740
121714
120098
118975
118901
119359
122387
127431
129124
123850
116032
106863
100956
97025
95221
95499
99009
107851
118734
124905
126171
127475
129592
131117
132273
133167
133169
133025
132969
133031
134334
137433
137908
130574
120477
109921
101513
96582
94125
93462
96125
104077
114645
121105
123011
125357
127946
130302
132397
134479
136166
137392
138294
137886
137848
140449
141251
133652
122520
111100
102674
96896
94120
93183
95666
103580
114243
120700
122399
124963
128472
131720
135362
138743
141848
143757
145613
145491
144478
144756
143866
136055
124672
112828
103906
98247
95037
93960
96327
104319
114819
121197
123315
126892
131000
134856
138858
142939
145837
147134
147732
146785
145989
145415
144612
136913
125721
114181
104761
99040
95467
94525
96247
103323
113139
119732
122614
126487
130685
134193
137900
140995
143341
145070
145663
144320
141797
140179
138405
131907
122828
112373
103709
97392
93728
91452
91725
94118
97930
103138
109607
117068
122724
127086
130711
133993
137128
139173
140178
138972
136716
135506
134396
127817
118870
109525
101187
95348
91757
89481
89034
90254
93303
98317
105030
112295
117558
121526
125754
129762
133463
136736
139353
140106
139583
139961
139572
132030
121007
110131
101248
96131
93169
92166
94882
103255
113743
120337
123585
127812
132604
137074
141693
146207
150152
153231
154784
153992
152119
152135
150885
141268
128671
116755
107868
100536
96824
95707
97655
105704
115809
121832
124188
128682
133954
138969
143947
148530
152297
155340
156610
155324
152864
152335
151705
142489
129995
117144
107796
101798
98264
96769
98814
106880
116756
122829
125358
130137
135457
140055
144207
147733
150286
151914
152297
150816
148955
149422
148058
139900
128501
116764
107422
101867
98607
97445
99709
107638
117691
124289
127700
132193
136743
140941
144665
147987
150430
151787
152336
150693
148932
149851
148490
140382
128495
116531
107561
101997
98709
97407
99224
106444
116001
122610
126559
131204
136480
140714
144557
147766
150047
151098
150867
148794
145275
143110
140640
134019
125059
114868
105916
99485
95786
93523
93499
95810
99602
105319
112414
120173
126095
129827
132836
134793
136098
136657
136491
134822
132179
131219
130733
125713
117575
108215
100633
95408
92145
90519
90171
91615
94851
100568
108160
115163
118991
121297
123562
125194
126512
128074
129519
129987
130034
131117
131714
125545
115862
105600
97553
92757
90332
90082
92745
101929
112211
118385
121256
124889
128323
131622
135145
138606
142017
145528
147999
148064
146061
145727
144455
135965
123556
111577
102303
96899
94015
93572
96362
105190
115779
121159
122711
125585
128493
131036
134069
137341
140606
143662
145740
145818
144589
145021
144435
136410
124316
112930
103887
98833
95983
95453
98129
106736
116674
121438
123146
126323
130004
133651
137669
141676
145394
148112
150083
149723
148128
147556
146574
138342
126189
114129
104947
98970
96041
94791
96712
105012
114657
120143
123180
127827
133187
138438
143690
148348
152163
154308
155660
154517
151593
150296
148768
140083
127868
115075
105735
99502
96080
94640
96751
103700
112932
119107
122837
127158
131935
136310
140756
144755
147814
149058
148448
145014
141364
140242
139204
132819
123652
113738
105414
99527
95905
93759
93477
95808
99705
105464
112933
120740
126640
130881
133682
135402
135809
135812
137008
136808
135501
134582
134401
128658
119969
110307
101977
96207
92577
90533
90237
91762
94614
99715
107395
115117
120254
125096
130733
136089
140615
144613
147367
148144
146533
145240
143797
136553
125427
113953
104839
99043
95769
94982
97716
105505
115094
121847
126622
132906
139771
146310
152841
159059
163774
167539
168943
168206
163927
162016
158989
148707
134726
121742
111432
104627
100245
98710
100195
108021
117077
123569
127031
132184
138388
144572
151079
157054
162380
165546
167053
165181
162017
159811
157456
148094
134568
121380
111089
104716
100857
99200
100906
108482
117072
123059
127552
133712
140138
146888
153283
159059
164140
167078
168569
166896
163063
159591
156526
147801
135057
121821
111500
105012
101115
99323
101335
108557
117436
123021
126745
131840
136890
141497
145378
148347
150599
151652
151762
149868
146336
144213
142370
135916
125272
114467
105875
100385
96836
95418
96881
102312
109444
116137
122322
128137
131641
132953
133291
133286
133452
134038
134595
133686
130449
129212
129192
125110
117126
108589
101213
96673
93813
92822
93696
96991
101251
106534
112881
117492
119770
120626
120688
121143
121724
122915
124117
124374
123777
124095
125147
121021
113258
104692
96976
92045
89166
88085
88611
90817
94677
99927
107469
112050
113478
114209
116065
117538
119473
121343
122759
122958
121742
123066
125296
120352
110774
101158
93874
89857
87944
87962
91534
99489
109460
116386
120292
124261
128239
131259
133942
136917
139860
142290
144188
144238
141809
141727
141277
133471
121498
109644
101071
95855
92759
92689
95828
104486
114484
120866
123665
126581
129960
132950
136298
139366
142102
144495
145793
144679
142464
142621
142865
135480
123597
112093
104164
99175
96720
96134
99229
107819
118016
124022
126721
129113
131646
133729
135996
138224
139922
141188
142547
142558
140974
141512
141929
136087
125779
115391
108185
104329
102645
103139
107066
116457
127205
132639
133455
133409
133561
133645
134200
135536
136637
137337
137657
137292
136237
137102
138478
133260
123782
113393
106101
102291
100470
100829
104883
113854
124209
129779
130831
131539
132366
132831
133389
134481
135368
136811
137335
136585
134249
133627
133520
128901
120641
111175
103850
98857
95917
95193
95906
99053
103477
108303
114035
119445
122617
124221
125216
126270
127643
129300
131135
131723
130569
130100
130539
126381
118090
108884
101122
95660
92113
90325
89817
91345
93942
98988
107441
115012
120153
124364
128774
132591
132720
138671
141402
142579
141673
141774
141525
135893
125006
113230
104664
99226
95881
94580
97313
105605
115284
121295
126251
131735
136936
141808
145756
149372
152124
153989
154801
154249
152089
151707
150576
142459
129369
116878
107465
101484
98045
96310
98745
106969
116496
122668
126830
132224
137789
143290
147894
151711
154527
156192
157159
155404
152075
151129
149756
141257
127915
115598
106682
101274
98234
97198
99773
107723
117704
123512
127216
131113
134460
137651
140346
142482
143848
145014
145642
145089
143581
143607
142867
136781
125427
114233
105785
100777
97932
97241
100072
108562
118098
123507
126553
130411
133582
136508
138816
140739
141395
142428
143546
143694
143074
143013
142375
136322
125448
114131
105569
99989
97188
96169
98681
106923
116587
122372
126643
131400
135626
139669
143070
145578
147443
148223
147471
145136
141262
139053
137625
132235
122614
112832
104405
98521
95164
93599
93624
95526
99453
104327
111677
118812
124060
127239
129178
130017
130002
129721
129731
128484
126843
127181
127532
123495
115497
107388
100247
95536
92730
91014
90648
91314
94491
99444
107629
114124
117061
118479
119395
120385
121356
122622
124389
125149
125426
126624
127493
123377
114226
105238
98450
94578
92906
93391
97290
106997
118107
123775
125935
127896
129235
129644
129767
129430
128945
128939
129394
129742
129708
132634
134250
129683
120314
110828
104288
101123
100000
100823
105170
115849
126259
130276
129158
127820
127031
125824
125468
124944
124613
125207
126200
126585
126754
129130
130876
126837
116285
106214
99890
95985
94381
94490
98204
107501
118046
122470
123410
124555
126078
127504
128960
130641
133209
136016
138659
139910
139453
139501
139378
133747
122391
110751
102361
97141
94603
93867
96596
104565
114347
119765
123571
127860
131665
135488
139739
143685
147565
151699
153952
154420
152151
150208
148743
142242
130186
117750
107914
101574
97994
96671
98860
106413
115298
120997
125393
131566
136037
140985
145554
149947
154010
156899
158370
157166
153192
148763
145859
139757
129354
118818
109280
103028
98768
96641
96438
98072
101100
105593
113925
122137
128746
134201
138696
142638
145861
148478
150369
150372
147745
144571
141708
136340
126688
116281
107508
101012
96821
94430
93733
94331
96332
100648
109557
118044
125439
132190
138564
144365
149148
152802
155597
155952
154621
152585
149805
143265
130706
117743
107971
101933
98276
96746
99327
107387
116934
123021
128753
135588
143345
151058
157928
164345
169497
172566
173964
173200
170178
167160
164026
155747
141415
127165
116370
109287
104749
103060
105049
112599
122113
128240
134204
141653
150077
158077
165391
172253
177487
181366
183050
181861
177748
173851
170372
161669
146278
131411
120319
112891
108168
105878
107508
115048
124323
131053
137853
146281
155236
163909
172058
178993
184212
187855
189513
187757
182611
177517
172412
162913
147862
132786
121361
114010
109068
106508
107784
115067
124242
131676
138361
145374
153188
160319
167155
173231
177811
180507
180791
178270
173611
169462
166265
158476
144041
130325
119586
112079
107447
105159
106772
113906
123012
129886
135674
142825
150681
158426
166184
172677
177927
182198
183816
181937
176561
170022
164571
157492
144957
131763
120676
112703
107336
103854
103047
103556
106291
112998
124009
135637
146487
155689
163816
170885
176269
180178
181456
179599
174182
167974
162266
154681
142782
130336
119847
112062
106810
103103
101507
101316
103239
108964
120171
131671
140809
149242
157165
163967
169862
173964
175848
174462
169791
164289
160207
152242
138795
124852
114338
107629
103368
101886
104052
111742
120743
127548
134192
141647
149285
156437
163091
168868
172923
174921
174359
171764
167007
163555
160095
151673
138059
124828
114492
108260
104412
102825
104684
112064
121300
128254
134297
140769
148038
155537
161719
166719
169996
172144
172634
171168
167098
163348
159957
152240
138744
125256
114891
108210
104643
102973
104504
112273
121471
128096
134003
139630
145386
150807
155153
157158
158174
158854
158496
156950
154509
151716
148687
142641
130710
118327
109114
103427
100113
98936
101126
108320
116895
123149
127678
132973
137901
142784
147133
151354
154603
156982
158534
157844
154067
150591
147347
141393
128697
116159
106610
100828
97276
95948
98470
105554
113788
120475
125670
131094
136335
140581
145037
149027
152985
155831
157018
155440
150007
145273
142707
137444
127782
117181
108335
101959
98425
96622
96641
98238
101411
107674
116020
123974
130263
134850
138352
141319
143485
144766
145059
143326
140513
138291
137508
133183
124598
115070
106702
98637
95055
92651
92010
92259
94704
100893
110083
117818
122907
125748
127714
129393
130992
131867
132634
132722
132336
133230
133762
130229
121644
111577
104230
101176
98494
97736
100403
108212
117596
124588
130092
136847
143410
149155
153982
157608
159934
161199
161676
160302
158026
155960
153248
147044
134765
122069
112400
106425
102921
101358
103451
110807
119718
126054
132058
139531
147098
154566
160536
165722
170216
172712
173257
172124
167316
162705
159124
151669
138104
124623
114157
107568
103726
101953
103639
111242
119702
125844
130919
137227
143435
149441
154375
158523
162419
165711
167068
166513
163843
160306
156104
149003
135442
122613
112564
106094
102213
100419
102279
109142
117932
124171
129595
136160
144093
151512
158194
163741
168082
170889
171651
170471
167028
162235
157601
150613
137396
123913
113030
106643
102321
100607
102283
108765
116582
123442
130377
137141
144577
151616
157408
162180
166262
168941
169567
167349
161534
155058
150416
144660
133947
122152
112220
105211
100699
97933
97175
98308
101072
107186
117101
126338
134538
141601
147099
151603
156000
158731
160082
159066
155483
149924
145188
139596
129211
118191
108777
101979
97133
94476
93636
93412
95276
101525
112009
121834
130166
137427
145119
152084
158096
162302
164896
164837
161377
156204
151656
144791
132248
119667
109759
103613
99765
98149
100462
107333
115797
123914
131757
140151
149026
157427
165579
172450
177464
180428
180943
178294
172749
167534
162188
153942
140193
126136
115642
108321
103862
102096
103448
109801
118175
125354
131938
139930
148110
155783
162448
167609
172065
174747
175034
173202
168648
163497
158335
150984
137803
124342
113593
107011
102772
100858
102623
109164
117264
123653
130644
138751
147352
155599
163224
170112
176104
180215
182501
181560
176934
170936
164878
156831
143254
129039
117795
110796
106417
104371
105967
112451
120889
127867
136006
145271
154745
164062
172725
179837
186452
191278
193452
191832
186155
179572
173207
164958
150941
136234
124059
115896
110648
107787
108582
114065
121748
130325
140613
152074
163873
174796
184568
192710
198353
201546
202246
199979
193118
184299
176268
167859
154066
139327
126861
117683
111326
107085
105349
105107
107168
114265
127006
141313
155174
167540
177367
183867
188435
192425
193790
191963
186800
179700
172615
164610
151496
137850
126123
117427
111138
107016
104971
103978
105664
113084
126422
139911
152063
162889
171707
178338
182588
184528
184225
181896
176708
170588
165331
159370
147794
135220
124655
117276
111926
108707
107528
108223
110443
116823
128765
143567
157196
167431
174099
179387
182457
184219
185026
183426
178615
173936
169361
162359
149615
135897
125095
117886
113290
111099
112814
119619
128588
137218
146506
156130
165001
172699
178634
182948
185646
187184
187901
185080
180587
176434
172045
164028
150967
137193
126158
118469
113794
111356
112474
118676
126117
133364
142267
152253
162707
172768
181474
189471
195067
198899
199874
197885
192199
184471
176604
166781
152031
137306
125263
117493
112449
109222
110327
115619
123345
130933
140290
150762
161183
171514
180750
187966
191881
193090
191193
186935
181153
174566
169224
161907
148606
135109
124197
116847
112078
109497
110577
116112
123365
129998
136254
142416
147847
152783
156715
159896
162078
163138
161999
158455
153924
149463
145638
141745
131865
121276
112071
105386
101087
98641
97673
98529
100825
106735
116310
126536
134851
141311
146603
150963
154438
157662
160163
160276
156762
151268
146280
141360
131374
120059
110250
102817
98126
95411
94125
93926
95803
102188
113217
124056
133855
142657
150840
158523
165382
170959
174944
175362
172007
166981
162145
155554
142988
129981
119311
112153
107677
105745
107408
113155
121529
129641
138883
147832
156190
163815
170947
176879
181584
185060
186804
185202
181588
176861
171873
164840
151275
137127
126344
118598
113617
111494
112864
118239
125650
131949
138833
146405
154060
161529
167103
170330
172191
172838
172162
170070
166279
162659
158860
153075
141637
129249
118886
111871
107904
106005
107643
113598
120720
126418
132334
139082
145898
151616
156547
160136
162827
164743
165609
165493
163174
159531
155434
150015
138611
126481
116593
110173
106434
104704
106295
112438
119539
126559
133844
141622
149678
157444
163671
168484
171418
172935
173070
171261
167365
162471
158273
152693
141454
128602
118426
111415
107063
105027
106163
110551
117823
125409
134827
143926
152254
160125
166808
171613
174397
175484
175416
173248
168005
161252
155905
149978
139305
127412
117101
109697
104834
102237
101233
101884
104337
110727
120940
132503
143548
153149
161231
166158
169743
171128
170855
168531
163765
158266
154355
149292
139633
128948
118980
111920
107249
104131
102779
102464
105111
112219
123654
134838
143879
151438
157398
161531
164008
165246
165940
164527
161693
158058
154685
149788
140051
129195
119886
113784
109752
108242
110293
115967
124339
133243
142719
151924
160860
168570
175252
181410
185742
187613
187296
184372
179844
174621
169533
162517
149827
136674
125975
118412
113498
111014
111957
116970
124457
132423
141056
149891
159249
167702
175310
182174
187358
190604
191764
189961
184524
178737
172710
165684
152235
138051
126286
118063
112870
110320
111096
115346
122755
130958
141045
151769
163815
174924
183997
191674
197200
200624
201355
198970
192802
184725
175910
170321
154311
139361
127014
118920
113489
110217
110958
115487
122513
131205
141710
152531
163783
174206
182856
189810
193922
195845
195719
193189
186363
178318
171622
163965
151055
136795
125976
117508
112055
109382
109882
113393
120005
128173
138056
148647
159064
168535
175909
181324
185080
186366
186293
184151
177819
170254
163880
157893
146727
133847
122560
114392
108902
105552
104038
103826
106103
112639
124392
136078
146563
155234
161970
167661
172324
175195
177241
176579
171941
165120
158634
152890
141972
129286
118276
109901
104570
100873
99167
98322
99732
106415
118130
130261
139891
148913
156221
163251
168647
172763
175060
174677
170940
164980
159411
153690
142375
129209
118102
110643
105949
104007
105399
109896
117049
126261
137029
148387
160045
170773
179189
186771
192447
196284
197847
196484
191320
184474
177652
169694
155527
140180
127674
119255
113318
110274
110908
115163
121901
130570
141231
152763
164589
175057
183819
190408
195344
198364
199422
197889
193104
186941
180719
172704
158467
143323
130866
121648
115846
112764
113222
117598
124620
132861
143241
154159
165382
175781
183472
189903
194640
197449
198042
196175
191828
185639
179489
172375
158948
143970
131474
123169
117474
114588
115088
119329
126644
136205
147963
160383
173007
184555
193300
199703
203612
205788
206081
203112
198010
191515
185542
177789
164013
149264
137232
128077
121814
118227
117955
121292
127817
136637
148394
160924
173314
184004
192076
197597
199327
198530
196367
192500
186783
180205
173989
166652
154930
142233
130883
122435
116783
112813
111003
110990
113520
120008
131927
145848
159138
170657
179263
184594
187759
189835
190315
189254
184948
178657
172606
165894
154654
141875
131083
123028
116957
112939
110797
110086
111566
118193
129761
142810
154208
163795
170800
176076
178865
180572
181370
180737
177633
173688
169708
164189
154005
141474
130468
123377
118902
116365
117565
122362
129545
137867
147667
158628
170116
180270
188432
196039
200546
203221
203487
201628
197659
192852
187851
180474
167341
152670
140237
131303
125247
121626
121459
124829
130900
137796
146357
154817
163405
170884
177201
182769
186509
189239
190901
189558
185176
179016
172952
165498
152434
137861
125954
117762
112423
109576
110122
114197
120346
127283
135752
144918
154360
163302
171894
180463
188060
194618
198905
199309
195196
187143
178520
169428
155087
139144
126425
117578
111859
108524
108582
112861
119350
128069
139340
152012
165521
179285
191610
202239
210675
216221
219332
218417
213461
205236
196481
187674
172200
155795
141821
131698
124643
120581
120021
123000
129245
138211
151130
166771
182865
197734
209375
218711
224620
228299
229707
227768
221549
213456
205495
196994
183102
167614
153875
142789
134257
128405
125070
123084
124361
131656
145989
162591
179252
194318
206082
214414
220269
224161
225663
224388
220052
212483
204987
196907
183771
168987
156093
145340
137611
131799
128159
125668
126183
133265
148105
166019
181990
196236
207025
214621
219544
221262
220102
216143
209577
202052
194182
185570
172436
157680
144760
135361
128766
124823
124248
127265
133232
140820
151363
163774
176834
188791
198974
207799
214077
217451
218244
215822
210190
203258
195902
186842
172089
156275
143298
133919
127246
123301
123044
125726
131624
140829
154297
169683
185469
199354
210683
218073
222103
222405
220198
214136
205879
197561
190032
180982
168298
154716
141970
132089
125113
120404
118256
117585
118544
124417
137489
154018
170407
184757
195653
202418
205184
205039
203099
198443
190594
181447
174307
168271
159434
148166
136941
128092
122191
118884
118789
122080
128024
137960
152245
168406
184372
198094
208704
216262
219975
220900
219721
216168
209495
201611
194660
187686
174808
158310
146423
136512
129469
125600
124715
127132
131400
138939
151356
165238
179644
192972
203911
212290
217413
220196
219970
216139
208992
200510
192497
184899
171999
158036
145858
136209
129466
124434
122267
121366
123303
130873
145449
161721
177585
191364
202058
209165
214233
217054
217351
214712
209297
202001
195102
187790
175388
161773
149563
140365
133200
128157
125543
123928
124845
132283
147312
163521
177545
190335
199826
206892
211677
213852
214525
211968
206019
198875
192533
185446
172685
158783
146902
138086
132205
129006
128949
132763
139515
148817
161534
174873
187994
199819
208851
213841
215164
214836
213190
209491
203565
196977
190457
182586
168674
154357
142141
133601
127692
124436
124553
128784
135281
143372
154388
166144
178359
189361
197670
204067
206167
203912
198731
191986
184303
178172
173687
167421
155669
142115
131566
124224
119248
117029
117927
122881
129894
136692
145349
154419
163303
171273
177371
182319
185014
185009
184293
181464
176252
171140
167337
161740
150282
137517
127087
119849
115571
113536
114877
119850
127412
134567
143502
152471
161131
168150
173891
178398
181487
182437
182180
179267
174874
170530
167460
162095
151063
138718
128750
121222
116911
114675
115619
119683
126505
134825
144895
155131
165431
174771
182737
189073
193255
194658
193514
189764
183524
176909
171797
166237
155465
143562
132888
125295
120223
116975
